2024-10-22 04:03:11	[34mINFO[0m	setup/initialize.go:73	failed to find IPv6 service CIDR, will use IPv4 service CIDR. Error details: couldn't find host cluster Service CIDR ("Service "test-service-4z7w8" is invalid: spec.clusterIPs[0]: Invalid value: []string{"2001:DB8::1"}: IPv6 is not configured on this cluster")	{"component": "vcluster"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Using reconciler: none	{"component": "vcluster", "component": "apiserver", "location": "instance.go:232"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion apiextensions.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API apiextensions.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion  v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	API group "internal.apiserver.k8s.io" is not enabled, skipping.	{"component": "vcluster", "component": "apiserver", "location": "apis.go:105"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	API group "storagemigration.k8s.io" is not enabled, skipping.	{"component": "vcluster", "component": "apiserver", "location": "apis.go:105"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	API group "resource.k8s.io" is not enabled, skipping.	{"component": "vcluster", "component": "apiserver", "location": "apis.go:105"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion authentication.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API authentication.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API authentication.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion authorization.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API authorization.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion autoscaling v2 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion autoscaling v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API autoscaling/v2beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API autoscaling/v2beta2 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion batch v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API batch/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion certificates.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API certificates.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API certificates.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion coordination.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API coordination.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API coordination.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion discovery.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API discovery.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion networking.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API networking.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API networking.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion node.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API node.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API node.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion policy v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API policy/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion scheduling.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API scheduling.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion storage.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API storage.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API storage.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion flowcontrol.apiserver.k8s.io v1beta3 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion apps v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API apps/v1beta2 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API apps/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion events.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API events.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager	{"component": "vcluster", "component": "apiserver", "location": "handler.go:286"}
2024-10-22 04:03:11	[34mINFO[0m	commandwriter/commandwriter.go:128	Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.	{"component": "vcluster", "component": "apiserver", "location": "genericapiserver.go:765"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Serving securely on 127.0.0.1:6443	{"component": "vcluster", "component": "apiserver", "location": "secure_serving.go:213"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting controller	{"component": "vcluster", "component": "apiserver", "location": "dynamic_cafile_content.go:160", "name": "request-header::/data/pki/front-proxy-ca.crt"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting controller	{"component": "vcluster", "component": "apiserver", "location": "dynamic_serving_content.go:135", "name": "serving-cert::/data/pki/apiserver.crt::/data/pki/apiserver.key"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting DynamicServingCertificateController	{"component": "vcluster", "component": "apiserver", "location": "tlsconfig.go:243"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting DiscoveryController	{"component": "vcluster", "component": "apiserver", "location": "customresource_discovery_controller.go:292"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting system namespaces controller	{"component": "vcluster", "component": "apiserver", "location": "system_namespaces_controller.go:66"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting controller	{"component": "vcluster", "component": "apiserver", "location": "dynamic_serving_content.go:135", "name": "aggregator-proxy-cert::/data/pki/front-proxy-client.crt::/data/pki/front-proxy-client.key"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting OpenAPI V3 controller	{"component": "vcluster", "component": "apiserver", "location": "controller.go:90"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting NamingConditionController	{"component": "vcluster", "component": "apiserver", "location": "naming_controller.go:294"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting EstablishingController	{"component": "vcluster", "component": "apiserver", "location": "establishing_controller.go:81"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting NonStructuralSchemaConditionController	{"component": "vcluster", "component": "apiserver", "location": "nonstructuralschema_controller.go:195"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting KubernetesAPIApprovalPolicyConformantConditionController	{"component": "vcluster", "component": "apiserver", "location": "apiapproval_controller.go:189"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting OpenAPI controller	{"component": "vcluster", "component": "apiserver", "location": "controller.go:142"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting CRDFinalizer	{"component": "vcluster", "component": "apiserver", "location": "crd_finalizer.go:269"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting controller	{"component": "vcluster", "component": "apiserver", "location": "dynamic_cafile_content.go:160", "name": "client-ca-bundle::/data/pki/ca.crt"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting API Priority and Fairness config controller	{"component": "vcluster", "component": "apiserver", "location": "apf_controller.go:377"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting RemoteAvailability controller	{"component": "vcluster", "component": "apiserver", "location": "remote_available_controller.go:411"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Waiting for caches to sync for RemoteAvailability controller	{"component": "vcluster", "component": "apiserver", "location": "cache.go:32"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	waiting for initial CRD sync...	{"component": "vcluster", "component": "apiserver", "location": "aggregator.go:169"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting APIServiceRegistrationController	{"component": "vcluster", "component": "apiserver", "location": "apiservice_controller.go:100"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Waiting for caches to sync for APIServiceRegistrationController controller	{"component": "vcluster", "component": "apiserver", "location": "cache.go:32"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting OpenAPI AggregationController	{"component": "vcluster", "component": "apiserver", "location": "controller.go:78"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting OpenAPI V3 AggregationController	{"component": "vcluster", "component": "apiserver", "location": "controller.go:80"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting cluster_authentication_trust_controller controller	{"component": "vcluster", "component": "apiserver", "location": "cluster_authentication_trust_controller.go:443"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Waiting for caches to sync for cluster_authentication_trust_controller	{"component": "vcluster", "component": "apiserver", "location": "shared_informer.go:313"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting LocalAvailability controller	{"component": "vcluster", "component": "apiserver", "location": "local_available_controller.go:156"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Waiting for caches to sync for LocalAvailability controller	{"component": "vcluster", "component": "apiserver", "location": "cache.go:32"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting apiserver lease garbage collector	{"component": "vcluster", "component": "apiserver", "location": "gc_controller.go:78"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting controller	{"component": "vcluster", "component": "apiserver", "location": "dynamic_cafile_content.go:160", "name": "client-ca-bundle::/data/pki/ca.crt"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting controller	{"component": "vcluster", "component": "apiserver", "location": "dynamic_cafile_content.go:160", "name": "request-header::/data/pki/front-proxy-ca.crt"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting crd-autoregister controller	{"component": "vcluster", "component": "apiserver", "location": "crdregistration_controller.go:114"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Waiting for caches to sync for crd-autoregister	{"component": "vcluster", "component": "apiserver", "location": "shared_informer.go:313"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting legacy_token_tracking_controller	{"component": "vcluster", "component": "apiserver", "location": "controller.go:119"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Waiting for caches to sync for configmaps	{"component": "vcluster", "component": "apiserver", "location": "shared_informer.go:313"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Caches are synced for *generic.policySource[*k8s.io/api/admissionregistration/v1.ValidatingAdmissionPolicy,*k8s.io/api/admissionregistration/v1.ValidatingAdmissionPolicyBinding,k8s.io/apiserver/pkg/admission/plugin/policy/validating.Validator]	{"component": "vcluster", "component": "apiserver", "location": "shared_informer.go:320"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	refreshing policies	{"component": "vcluster", "component": "apiserver", "location": "policy_source.go:224"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Caches are synced for cluster_authentication_trust_controller	{"component": "vcluster", "component": "apiserver", "location": "shared_informer.go:320"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Running API Priority and Fairness config worker	{"component": "vcluster", "component": "apiserver", "location": "apf_controller.go:382"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Running API Priority and Fairness periodic rebalancing process	{"component": "vcluster", "component": "apiserver", "location": "apf_controller.go:385"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Caches are synced for RemoteAvailability controller	{"component": "vcluster", "component": "apiserver", "location": "cache.go:39"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Caches are synced for APIServiceRegistrationController controller	{"component": "vcluster", "component": "apiserver", "location": "cache.go:39"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Found stale data, removed previous endpoints on kubernetes service, apiserver didn't exit successfully previously	{"component": "vcluster", "component": "apiserver", "location": "controller.go:95"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting ResourceDiscoveryManager	{"component": "vcluster", "component": "apiserver", "location": "handler_discovery.go:450"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Caches are synced for configmaps	{"component": "vcluster", "component": "apiserver", "location": "shared_informer.go:320"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Caches are synced for LocalAvailability controller	{"component": "vcluster", "component": "apiserver", "location": "cache.go:39"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Caches are synced for crd-autoregister	{"component": "vcluster", "component": "apiserver", "location": "shared_informer.go:320"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	initial CRD sync complete...	{"component": "vcluster", "component": "apiserver", "location": "aggregator.go:171"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Starting autoregister controller	{"component": "vcluster", "component": "apiserver", "location": "autoregister_controller.go:144"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Waiting for caches to sync for autoregister controller	{"component": "vcluster", "component": "apiserver", "location": "cache.go:32"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	Caches are synced for autoregister controller	{"component": "vcluster", "component": "apiserver", "location": "cache.go:39"}
2024-10-22 04:03:12	[34mINFO[0m	commandwriter/commandwriter.go:128	quota admission added evaluator for: leases.coordination.k8s.io	{"component": "vcluster", "component": "apiserver", "location": "controller.go:615"}
2024-10-22 04:03:12	[34mINFO[0m	setup/controller_context.go:129	Start Plugins Manager...	{"component": "vcluster"}
2024-10-22 04:03:12	[34mINFO[0m	v1/plugin.go:223	Plugin server listening on localhost:10099	{"component": "vcluster"}
2024-10-22 04:03:12	[35mDEBUG[0m	v2/plugin.go:756	Error reading plugin folder	{"component": "vcluster", "error": "stat /plugins: no such file or directory"}
2024-10-22 04:03:12	[34mINFO[0m	setup/controller_context.go:71	Using physical cluster at https://10.96.0.1:443	{"component": "vcluster"}
2024-10-22 04:03:12	[34mINFO[0m	setup/controller_context.go:348	Can connect to virtual cluster	{"component": "vcluster", "version": "v1.31.1"}
2024-10-22 04:03:12	[35mDEBUG[0m	etcd-client	v3/retry_interceptor.go:54	retrying of unary invoker	{"component": "vcluster", "target": "etcd-endpoints://0x4000a4e3c0/vcluster-etcd:2379", "attempt": 0}
2024-10-22 04:03:12	[35mDEBUG[0m	etcd-client	v3/retry_interceptor.go:54	retrying of unary invoker	{"component": "vcluster", "target": "etcd-endpoints://0x40006781e0/vcluster-etcd:2379", "attempt": 0}
2024-10-22 04:03:12	[35mDEBUG[0m	store/store.go:295	Add mapping	{"component": "vcluster", "mapping": "scheduling.k8s.io/v1, Kind=PriorityClass;/system-cluster-critical;/vcluster-system-cluster-critical-x-vcluster-x-vcluster"}
2024-10-22 04:03:12	[35mDEBUG[0m	store/store.go:295	Add mapping	{"component": "vcluster", "mapping": "scheduling.k8s.io/v1, Kind=PriorityClass;/system-node-critical;/vcluster-system-node-critical-x-vcluster-x-vcluster"}
2024-10-22 04:03:12	[35mDEBUG[0m	store/store.go:295	Add mapping	{"component": "vcluster", "mapping": "/v1, Kind=ConfigMap;default/kube-root-ca.crt;vcluster/kube-root-ca.crt-x-default-x-vcluster"}
2024-10-22 04:03:12	[35mDEBUG[0m	store/store.go:295	Add mapping	{"component": "vcluster", "mapping": "/v1, Kind=ConfigMap;kube-node-lease/kube-root-ca.crt;vcluster/kube-root-ca.crt-x-kube-node-lease-x-vcluster"}
